call_id,manager,call_date,duration_sec,to_number,direction_type
См_1112,Смирнова,2024-04-13 09:39:47,1707,+79186118770,исходящий
См_1113,Смирнова,2024-03-05 11:45:14,1729,+79941568369,внутренний
См_1114,Смирнова,2024-05-24 12:27:05,1715,+79954990894,исходящий
См_1115,Смирнова,2024-02-07 12:25:10,1697,+79979412495,исходящий
См_1116,Смирнова,2024-01-28 14:01:32,1752,+79219277613,исходящий
См_1117,Смирнова,2024-10-15 14:08:08,1725,+79816424534,исходящий
См_1118,Смирнова,2024-08-24 12:33:04,1720,+79927552085,входящий
См_1119,Смирнова,2024-05-05 13:19:49,1652,+79905140931,исходящий
См_1120,Смирнова,2024-11-21 14:16:49,1778,+79159466803,исходящий
См_1121,Смирнова,2024-03-25 09:55:22,1659,+79189296866,исходящий
См_1122,Смирнова,2024-08-24 15:04:53,1730,+79978295327,исходящий
См_1123,Смирнова,2024-09-02 14:02:22,1736,+79450794621,исходящий
См_1124,Смирнова,2024-09-22 10:43:49,1764,+79555408688,входящий
См_1125,Смирнова,2024-09-05 14:55:39,1686,+79179241696,входящий
См_1126,Смирнова,2024-10-18 10:38:28,1690,+79545901527,входящий
См_1127,Смирнова,2024-07-23 11:08:06,1739,+79175605587,исходящий
См_1128,Смирнова,2024-08-15 09:47:19,1734,+79728589749,входящий
См_1129,Смирнова,2024-08-27 12:38:14,1766,+79593570246,внутренний
См_1130,Смирнова,2024-03-13 12:46:55,1747,+79306723705,исходящий
См_1131,Смирнова,2024-06-07 09:48:46,1704,+79703279813,входящий
См_1132,Смирнова,2024-07-30 12:27:30,1711,+79376942739,исходящий
См_1133,Смирнова,2024-05-15 09:32:31,1730,+79945873732,исходящий
См_1134,Смирнова,2024-10-09 10:42:33,1669,+79370989327,исходящий
См_1135,Смирнова,2024-06-12 10:26:59,1731,+79928194306,исходящий
См_1136,Смирнова,2024-05-16 13:33:57,1733,+79902069134,входящий
См_1137,Смирнова,2024-06-19 11:01:05,1690,+79769463644,исходящий
См_1138,Смирнова,2024-05-31 17:56:49,1708,+79773020773,исходящий
См_1139,Смирнова,2024-06-13 15:29:59,1655,+79652193224,исходящий
См_1140,Смирнова,2024-10-23 13:10:11,1742,+79187940179,внутренний
См_1141,Смирнова,2024-04-13 12:28:32,1727,+79249588410,исходящий
См_1142,Смирнова,2024-08-09 18:00:36,1675,+79194188663,исходящий
См_1143,Смирнова,2024-10-08 10:28:41,1683,+79348021562,входящий
См_1144,Смирнова,2024-05-08 12:52:20,1701,+79101296353,исходящий
См_1145,Смирнова,2024-08-07 13:58:41,1740,+79150335709,внутренний
См_1146,Смирнова,2024-06-21 14:34:38,1730,+79822183660,исходящий
См_1147,Смирнова,2024-12-13 11:37:37,1690,+79894426074,входящий
См_1148,Смирнова,2024-04-05 11:36:34,1697,+79697044656,исходящий
См_1149,Смирнова,2024-02-21 11:21:39,1716,+79649749145,входящий
См_1150,Смирнова,2024-04-03 12:09:27,1690,+79250250467,исходящий
См_1151,Смирнова,2024-03-04 13:53:31,1699,+79803460415,внутренний
См_1152,Смирнова,2024-01-21 09:35:53,1735,+79920104159,исходящий
См_1153,Смирнова,2024-04-15 13:23:47,1678,+79307465511,исходящий
См_1154,Смирнова,2024-12-01 11:01:59,1710,+79670002069,исходящий
См_1155,Смирнова,2024-07-18 14:59:18,1708,+79425295791,внутренний
См_1156,Смирнова,2024-11-27 12:06:57,1713,+79815122161,исходящий
См_1157,Смирнова,2024-12-17 17:21:30,1722,+79503155681,исходящий
См_1158,Смирнова,2024-10-07 10:36:04,1733,+79993576614,исходящий
См_1159,Смирнова,2024-10-08 15:37:55,1738,+79715211889,исходящий
См_1160,Смирнова,2024-04-09 12:22:51,1704,+79770544771,исходящий
См_1161,Смирнова,2024-12-02 13:28:05,1710,+79155012064,исходящий
См_1162,Смирнова,2024-01-27 11:33:27,1725,+79920512735,внутренний
См_1163,Смирнова,2024-09-01 14:23:49,1720,+79830573088,входящий
См_1164,Смирнова,2024-03-03 14:38:11,1732,+79837229480,входящий
См_1165,Смирнова,2024-12-07 13:45:40,1728,+79861159840,исходящий
См_1166,Смирнова,2024-02-07 12:35:53,1690,+79980380875,исходящий
См_1167,Смирнова,2024-10-28 16:40:29,1771,+79702028012,исходящий
См_1168,Смирнова,2024-05-06 19:14:41,1715,+79534735527,внутренний
См_1169,Смирнова,2024-03-11 10:37:12,1735,+79613325161,входящий
См_1170,Смирнова,2024-05-13 09:46:56,1733,+79237285099,входящий
См_1171,Смирнова,2024-09-09 14:00:04,1723,+79311142901,входящий
См_1172,Смирнова,2024-01-13 12:53:40,1722,+79823544998,внутренний
См_1173,Смирнова,2024-06-22 11:10:36,1742,+79334130786,входящий
См_1174,Смирнова,2024-03-30 14:25:42,1708,+79179002029,исходящий
См_1175,Смирнова,2024-10-15 11:09:11,1738,+79165886210,исходящий
См_1176,Смирнова,2024-07-25 10:26:38,1730,+79383141489,исходящий
См_1177,Смирнова,2024-03-02 09:40:35,1750,+79814371740,входящий
См_1178,Смирнова,2024-11-14 10:56:02,1700,+79381749196,исходящий
См_1179,Смирнова,2024-11-07 12:40:12,1717,+79668251350,исходящий
См_1180,Смирнова,2024-02-08 10:51:16,1689,+79234076996,внутренний
См_1181,Смирнова,2024-02-29 17:41:45,1748,+79630203221,исходящий
См_1182,Смирнова,2024-04-14 11:44:51,1692,+79826138341,исходящий
См_1183,Смирнова,2024-08-26 11:15:30,1724,+79600582591,внутренний
См_1184,Смирнова,2024-05-06 19:40:18,1701,+79774414062,входящий
См_1185,Смирнова,2024-03-23 19:51:20,1749,+79363079664,исходящий
См_1186,Смирнова,2024-08-07 14:05:51,1713,+79774449070,исходящий
См_1187,Смирнова,2024-04-14 11:19:25,1734,+79543124592,исходящий
См_1188,Смирнова,2024-03-14 18:23:57,1682,+79489554188,входящий
См_1189,Смирнова,2024-05-14 12:16:03,1696,+79440386829,исходящий
См_1190,Смирнова,2024-03-02 18:57:31,1733,+79878075560,входящий
См_1191,Смирнова,2024-01-01 16:41:19,1753,+79549888095,исходящий
См_1192,Смирнова,2024-03-19 11:14:16,1730,+79175384500,исходящий
См_1193,Смирнова,2024-03-05 09:17:24,1786,+79750589201,исходящий
См_1194,Смирнова,2024-07-01 13:34:42,1738,+79248716328,исходящий
См_1195,Смирнова,2024-03-06 16:59:55,1715,+79235769490,исходящий
См_1196,Смирнова,2024-11-18 14:47:55,1705,+79177117953,исходящий
См_1197,Смирнова,2024-12-21 10:50:18,1769,+79929036147,входящий
См_1198,Смирнова,2024-07-26 10:42:59,1739,+79669412043,входящий
См_1199,Смирнова,2024-02-23 13:27:40,1699,+79687283460,исходящий
См_1200,Смирнова,2024-08-08 12:53:31,1695,+79246257268,внутренний
См_1201,Смирнова,2024-08-23 12:53:19,1695,+79250011536,исходящий
См_1202,Смирнова,2024-04-09 10:09:01,1730,+79122539199,исходящий
См_1203,Смирнова,2024-04-12 17:30:23,1669,+79540943574,внутренний
См_1204,Смирнова,2024-06-30 09:59:32,1699,+79329053698,внутренний
См_1205,Смирнова,2024-04-17 16:15:10,1723,+79906007418,исходящий
См_1206,Смирнова,2024-01-12 19:26:49,1715,+79187629379,исходящий
См_1207,Смирнова,2024-12-08 18:13:42,1701,+79665077339,внутренний
См_1208,Смирнова,2024-03-26 16:19:15,1735,+79880862666,исходящий
См_1209,Смирнова,2024-10-14 19:27:38,1735,+79526957592,исходящий
См_1210,Смирнова,2024-11-22 13:02:22,1708,+79982559290,исходящий
См_1211,Смирнова,2024-08-01 14:50:19,1699,+79408622379,исходящий
См_1212,Смирнова,2024-02-13 09:23:46,1740,+79230528618,исходящий
См_1213,Смирнова,2024-11-17 10:34:17,1710,+79616139379,исходящий
См_1214,Смирнова,2024-03-18 10:46:52,1715,+79512753325,исходящий
См_1215,Смирнова,2024-02-24 12:12:17,1738,+79167785858,исходящий
См_1216,Смирнова,2024-09-28 13:48:12,1681,+79785127808,исходящий
См_1217,Смирнова,2024-12-09 14:29:28,1699,+79776127827,внутренний
См_1218,Смирнова,2024-03-11 14:31:58,1707,+79773642494,исходящий
См_1219,Смирнова,2024-03-08 13:20:17,1772,+79870714726,исходящий
См_1220,Смирнова,2024-06-28 11:42:40,1677,+79339814131,входящий
См_1221,Смирнова,2024-06-22 14:15:35,1716,+79989562867,исходящий
См_1222,Смирнова,2024-06-17 14:26:08,1688,+79131198390,входящий
См_1223,Смирнова,2024-09-17 11:07:22,1784,+79267010512,исходящий
См_1224,Смирнова,2024-05-04 10:44:44,1722,+79303563518,исходящий
См_1225,Смирнова,2024-05-10 11:21:01,1686,+79543949290,исходящий
См_1226,Смирнова,2024-08-21 13:06:19,1665,+79381103932,внутренний
См_1227,Смирнова,2024-06-02 10:56:04,1733,+79920958362,входящий
См_1228,Смирнова,2024-11-25 12:38:16,1720,+79224949694,исходящий
См_1229,Смирнова,2024-05-04 19:43:43,1734,+79841180257,входящий
См_1230,Смирнова,2024-12-19 10:48:31,1684,+79774085859,входящий
См_1231,Смирнова,2024-04-09 11:12:05,1771,+79568540076,входящий
См_1232,Смирнова,2024-02-22 19:57:06,1717,+79752352596,исходящий
См_1233,Смирнова,2024-11-27 10:42:22,1727,+79356340650,исходящий
См_1234,Смирнова,2024-05-07 11:55:10,1733,+79554794693,внутренний
См_1235,Смирнова,2024-01-14 10:56:29,1718,+79644111095,входящий
См_1236,Смирнова,2024-01-05 15:35:27,1754,+79303231607,исходящий
См_1237,Смирнова,2024-09-06 17:57:11,1699,+79440230297,внутренний
См_1238,Смирнова,2024-01-27 16:07:44,1745,+79771814332,входящий
См_1239,Смирнова,2024-05-04 11:31:14,1754,+79754434050,исходящий
См_1240,Смирнова,2024-01-29 13:45:43,1746,+79734640396,исходящий
См_1241,Смирнова,2024-01-03 11:21:05,1758,+79170993244,исходящий
См_1242,Смирнова,2024-08-15 12:02:51,1693,+79544343478,исходящий
См_1243,Смирнова,2024-05-16 14:05:37,1729,+79596542717,исходящий
См_1244,Смирнова,2024-09-13 09:05:30,1727,+79566589584,исходящий
См_1245,Смирнова,2024-08-27 11:22:53,1717,+79394114049,исходящий
См_1246,Смирнова,2024-10-05 14:14:44,1733,+79116053010,входящий
См_1247,Смирнова,2024-11-18 09:59:48,1751,+79998293645,внутренний
См_1248,Смирнова,2024-06-08 12:11:34,1693,+79361797814,исходящий
См_1249,Смирнова,2024-01-06 17:29:12,1678,+79258207194,исходящий
См_1250,Смирнова,2024-10-31 11:24:06,1708,+79341944295,исходящий
См_1251,Смирнова,2024-05-22 15:54:05,1640,+79939185468,исходящий
См_1252,Смирнова,2024-06-29 12:23:27,1712,+79719984081,входящий
См_1253,Смирнова,2024-01-30 19:10:48,1757,+79815568561,исходящий
См_1254,Смирнова,2024-09-09 09:11:48,1672,+79172713588,исходящий
См_1255,Смирнова,2024-02-09 13:16:33,1702,+79865596218,исходящий
См_1256,Смирнова,2024-07-05 14:28:25,1680,+79713713429,внутренний
См_1257,Смирнова,2024-11-14 13:39:59,1726,+79888311889,входящий
См_1258,Смирнова,2024-10-30 13:14:05,1734,+79344937659,исходящий
См_1259,Смирнова,2024-08-14 12:15:01,1715,+79807154776,исходящий
См_1260,Смирнова,2024-08-07 15:59:39,1694,+79292935155,исходящий
См_1261,Смирнова,2024-11-19 09:27:47,1720,+79468604197,исходящий
См_1262,Смирнова,2024-02-12 09:19:21,1752,+79250229352,исходящий
См_1263,Смирнова,2024-05-23 11:46:39,1741,+79946531572,входящий
См_1264,Смирнова,2024-10-04 18:09:58,1702,+79673013415,входящий
См_1265,Смирнова,2024-11-14 19:45:46,1705,+79260186149,внутренний
См_1266,Смирнова,2024-06-22 10:43:51,1704,+79781895408,исходящий
См_1267,Смирнова,2024-09-03 10:48:13,1729,+79964406493,внутренний
См_1268,Смирнова,2024-06-21 10:52:49,1673,+79531986445,исходящий
См_1269,Смирнова,2024-02-10 13:33:02,1731,+79964408627,входящий
См_1270,Смирнова,2024-02-19 11:54:59,1698,+79587708534,исходящий
См_1271,Смирнова,2024-11-18 11:41:09,1707,+79209198421,исходящий
См_1272,Смирнова,2024-06-28 11:38:52,1693,+79287695309,исходящий
См_1273,Смирнова,2024-12-07 11:23:02,1736,+79508595597,входящий
См_1274,Смирнова,2024-06-07 15:35:11,1697,+79746932629,исходящий
См_1275,Смирнова,2024-02-06 15:06:15,1686,+79358127262,входящий
См_1276,Смирнова,2024-01-27 12:23:49,1697,+79595097385,исходящий
См_1277,Смирнова,2024-09-12 12:29:11,1682,+79726177624,исходящий
См_1278,Смирнова,2024-10-04 09:07:45,1740,+79379212304,исходящий
См_1279,Смирнова,2024-09-05 13:01:47,1681,+79749628181,исходящий
См_1280,Смирнова,2024-06-29 11:12:57,1713,+79770678077,исходящий
См_1281,Смирнова,2024-01-17 14:12:41,1695,+79709531524,исходящий
См_1282,Смирнова,2024-05-04 12:56:39,1762,+79444540324,входящий
См_1283,Смирнова,2024-11-07 09:56:02,1727,+79277613903,исходящий
См_1284,Смирнова,2024-07-30 10:42:37,1696,+79300252933,входящий
См_1285,Смирнова,2024-08-24 09:43:41,1720,+79436104080,исходящий
См_1286,Смирнова,2024-10-25 09:26:09,1687,+79298651998,исходящий
См_1287,Смирнова,2024-07-18 09:43:59,1735,+79760244640,внутренний
См_1288,Смирнова,2024-06-29 10:24:57,1720,+79545038393,входящий
См_1289,Смирнова,2024-05-09 16:51:04,1727,+79917772862,исходящий
См_1290,Смирнова,2024-04-30 15:54:10,1686,+79376234053,исходящий
См_1291,Смирнова,2024-07-05 12:09:43,1673,+79377173783,исходящий
См_1292,Смирнова,2024-08-14 14:03:46,1665,+79423502067,исходящий
См_1293,Смирнова,2024-06-10 10:52:39,1667,+79834218365,исходящий
См_1294,Смирнова,2024-04-21 09:37:35,1715,+79658599314,входящий
См_1295,Смирнова,2024-05-13 13:57:04,1772,+79398952395,исходящий
См_1296,Смирнова,2024-07-04 17:13:43,1703,+79916173290,исходящий
См_1297,Смирнова,2024-06-23 12:07:49,1697,+79366623584,исходящий
См_1298,Смирнова,2024-09-17 10:36:32,1713,+79960534077,исходящий
См_1299,Смирнова,2024-11-12 12:00:28,1691,+79902077425,исходящий
См_1300,Смирнова,2024-11-07 11:54:38,1676,+79776235926,входящий
См_1301,Смирнова,2024-12-23 19:05:23,1695,+79560854926,исходящий
См_1302,Смирнова,2024-09-25 14:16:17,1708,+79923285016,внутренний
См_1303,Смирнова,2024-10-08 09:51:11,1770,+79855350184,исходящий
См_1304,Смирнова,2024-08-11 14:24:47,1700,+79883451445,исходящий
См_1305,Смирнова,2024-09-08 15:35:31,1720,+79682106125,исходящий
См_1306,Смирнова,2024-03-04 09:56:13,1673,+79567084419,исходящий
См_1307,Смирнова,2024-11-13 16:40:22,1735,+79644704530,исходящий
См_1308,Смирнова,2024-05-03 15:38:20,1692,+79221295908,входящий
См_1309,Смирнова,2024-03-10 12:48:25,1681,+79224711664,исходящий
См_1310,Смирнова,2024-08-25 14:49:03,1684,+79179870836,исходящий
См_1311,Смирнова,2024-03-15 13:49:46,1695,+79431904599,исходящий
См_1312,Смирнова,2024-01-10 16:26:43,1680,+79940904850,исходящий
См_1313,Смирнова,2024-09-24 14:22:19,1723,+79338975040,исходящий
См_1314,Смирнова,2024-03-28 13:45:46,1682,+79337067647,входящий
См_1315,Смирнова,2024-02-19 12:34:32,1734,+79149748794,исходящий
См_1316,Смирнова,2024-05-22 09:56:15,1699,+79557506022,исходящий
См_1317,Смирнова,2024-02-28 19:08:28,1687,+79376492758,входящий
См_1318,Смирнова,2024-11-13 09:55:48,1694,+79126100708,исходящий
См_1319,Смирнова,2024-07-29 10:15:17,1684,+79749613590,исходящий
См_1320,Смирнова,2024-03-12 09:34:19,1715,+79859707162,исходящий
См_1321,Смирнова,2024-08-31 09:06:15,1698,+79658063616,входящий
См_1322,Смирнова,2024-08-26 13:10:23,1748,+79126330091,исходящий
См_1323,Смирнова,2024-07-08 15:02:49,1645,+79444106950,внутренний
См_1324,Смирнова,2024-02-19 10:43:46,1750,+79703366241,входящий
См_1325,Смирнова,2024-07-23 14:24:33,1694,+79636529616,внутренний
См_1326,Смирнова,2024-02-23 14:26:14,1763,+79614217966,исходящий
См_1327,Смирнова,2024-11-05 09:15:34,1718,+79191453698,исходящий
См_1328,Смирнова,2024-08-11 14:43:05,1750,+79458569296,исходящий
См_1329,Смирнова,2024-06-04 14:30:15,1712,+79440659652,внутренний
См_1330,Смирнова,2024-12-25 18:00:29,1710,+79854282710,исходящий
См_1331,Смирнова,2024-02-20 18:45:19,1686,+79473361512,внутренний
См_1332,Смирнова,2024-08-28 12:30:11,1712,+79737622438,исходящий
См_1333,Смирнова,2024-11-25 09:22:08,1684,+79824576278,исходящий
См_1334,Смирнова,2024-06-09 14:45:06,1720,+79808590220,внутренний
См_1335,Смирнова,2024-05-08 17:58:00,1719,+79939381789,внутренний
См_1336,Смирнова,2024-03-25 12:15:17,1711,+79845447320,входящий
См_1337,Смирнова,2024-03-09 09:50:41,1752,+79159900069,внутренний
См_1338,Смирнова,2024-02-24 13:20:06,1729,+79927772720,исходящий
См_1339,Смирнова,2024-03-25 12:00:33,1687,+79787525868,внутренний
См_1340,Смирнова,2024-12-10 09:56:49,1732,+79517316677,внутренний
См_1341,Смирнова,2024-11-24 09:39:16,1743,+79850116496,внутренний
См_1342,Смирнова,2024-03-20 16:23:16,1643,+79279206920,внутренний
См_1343,Смирнова,2024-08-07 17:38:30,1682,+79937517273,входящий
См_1344,Смирнова,2024-04-19 12:22:21,1700,+79616987068,входящий
См_1345,Смирнова,2024-09-09 09:38:11,1690,+79669777501,входящий
См_1346,Смирнова,2024-11-12 12:05:15,1734,+79614224840,входящий
См_1347,Смирнова,2024-06-12 14:43:51,1688,+79754713900,исходящий
См_1348,Смирнова,2024-04-12 14:32:32,1685,+79155974685,исходящий
См_1349,Смирнова,2024-04-22 10:54:27,1722,+79284394146,исходящий
См_1350,Смирнова,2024-09-08 11:25:06,1708,+79482607244,исходящий
См_1351,Смирнова,2024-05-31 12:48:53,1748,+79719685716,исходящий
См_1352,Смирнова,2024-12-01 12:34:14,1726,+79205193358,исходящий
См_1353,Смирнова,2024-09-07 16:23:31,1800,+79838836853,исходящий
См_1354,Смирнова,2024-12-19 09:12:34,1682,+79263148688,исходящий
См_1355,Смирнова,2024-03-28 18:30:47,1669,+79116977346,входящий
См_1356,Смирнова,2024-04-09 09:10:46,1756,+79865834857,исходящий
См_1357,Смирнова,2024-04-29 14:41:59,1800,+79883547524,исходящий
См_1358,Смирнова,2024-10-29 16:42:24,1708,+79386094900,исходящий
См_1359,Смирнова,2024-07-22 16:19:50,1705,+79518945592,исходящий
См_1360,Смирнова,2024-05-28 12:11:31,1718,+79352737952,исходящий
См_1361,Смирнова,2024-07-19 14:13:00,1689,+79602470450,входящий
См_1362,Смирнова,2024-10-21 14:07:04,1656,+79280709515,исходящий
См_1363,Смирнова,2024-01-03 17:49:06,1722,+79224800844,исходящий
См_1364,Смирнова,2024-03-08 10:40:42,1715,+79542871589,исходящий
См_1365,Смирнова,2024-06-02 10:18:32,1673,+79291746190,исходящий
См_1366,Смирнова,2024-06-30 13:25:34,1696,+79877902465,входящий
См_1367,Смирнова,2024-01-13 15:56:59,1672,+79526100463,исходящий
См_1368,Смирнова,2024-07-07 12:01:53,1726,+79524417704,исходящий
См_1369,Смирнова,2024-01-20 11:24:34,1714,+79878297367,исходящий
См_1370,Смирнова,2024-12-04 17:37:32,1719,+79124145585,входящий
См_1371,Смирнова,2024-10-09 14:13:24,1730,+79332319212,исходящий
См_1372,Смирнова,2024-01-10 10:00:01,1747,+79256502391,входящий
См_1373,Смирнова,2024-07-06 10:31:43,1720,+79304292057,исходящий
См_1374,Смирнова,2024-12-10 14:14:25,1733,+79447893298,исходящий
См_1375,Смирнова,2024-01-19 19:53:05,1769,+79646233873,исходящий
См_1376,Смирнова,2024-05-22 18:11:47,1743,+79418854850,исходящий
См_1377,Смирнова,2024-04-12 19:38:07,1721,+79177803614,входящий
См_1378,Смирнова,2024-10-29 10:30:59,1719,+79674653093,исходящий
См_1379,Смирнова,2024-08-28 11:38:14,1690,+79955024957,входящий
См_1380,Смирнова,2024-05-31 09:58:16,1695,+79107208544,внутренний
См_1381,Смирнова,2024-09-28 14:59:43,1712,+79288129328,входящий
См_1382,Смирнова,2024-12-02 09:05:34,1704,+79768392220,внутренний
См_1383,Смирнова,2024-07-06 10:32:10,1771,+79443033595,внутренний
См_1384,Смирнова,2024-07-28 09:33:12,1726,+79470119378,исходящий
См_1385,Смирнова,2024-06-25 13:07:28,1723,+79806408246,исходящий
См_1386,Смирнова,2024-07-12 12:41:03,1750,+79764891520,исходящий
См_1387,Смирнова,2024-06-25 17:21:43,1720,+79732903414,внутренний
См_1388,Смирнова,2024-03-06 13:46:50,1706,+79709642589,исходящий
См_1389,Смирнова,2024-11-05 18:41:16,1722,+79625817673,внутренний
См_1390,Смирнова,2024-01-02 17:57:18,1727,+79602948302,исходящий
См_1391,Смирнова,2024-11-12 12:39:38,1756,+79926310779,внутренний
См_1392,Смирнова,2024-09-27 10:59:55,1674,+79344145811,исходящий
См_1393,Смирнова,2024-02-29 12:07:07,1692,+79874687467,внутренний
См_1394,Смирнова,2024-02-12 12:50:21,1712,+79588952951,входящий
См_1395,Смирнова,2024-04-02 16:33:47,1743,+79955402299,исходящий
См_1396,Смирнова,2024-08-13 13:34:42,1738,+79713375201,исходящий
См_1397,Смирнова,2024-10-12 09:27:04,1718,+79309986710,исходящий
См_1398,Смирнова,2024-03-03 14:51:43,1745,+79746010657,исходящий
См_1399,Смирнова,2024-10-06 19:20:26,1694,+79991826697,исходящий
См_1400,Смирнова,2024-01-14 14:26:12,1771,+79485476525,исходящий
См_1401,Смирнова,2024-01-28 15:38:29,1689,+79624914563,исходящий
См_1402,Смирнова,2024-05-21 16:53:22,1663,+79721555886,исходящий
См_1403,Смирнова,2024-04-17 10:47:55,1733,+79439138286,исходящий
См_1404,Смирнова,2024-10-16 14:26:38,1671,+79919953150,исходящий
См_1405,Смирнова,2024-03-18 12:13:31,1699,+79471790314,входящий
См_1406,Смирнова,2024-09-03 18:04:05,1710,+79172421770,входящий
См_1407,Смирнова,2024-01-12 10:33:54,1727,+79705939387,исходящий
См_1408,Смирнова,2024-07-02 13:41:37,1745,+79790951514,внутренний
См_1409,Смирнова,2024-11-12 14:25:33,1674,+79976306188,исходящий
См_1410,Смирнова,2024-12-26 15:44:03,1681,+79256818687,исходящий
См_1411,Смирнова,2024-10-22 10:41:52,1800,+79373649419,исходящий
См_1412,Смирнова,2024-08-27 09:27:31,1708,+79872891882,исходящий
См_1413,Смирнова,2024-09-19 14:44:10,1665,+79584728936,исходящий
См_1414,Смирнова,2024-11-30 10:51:44,1684,+79389300776,исходящий
См_1415,Смирнова,2024-03-13 09:51:53,1699,+79832495547,исходящий
См_1416,Смирнова,2024-03-08 12:39:55,1715,+79191631417,исходящий
См_1417,Смирнова,2024-10-13 11:37:02,1750,+79178909775,входящий
См_1418,Смирнова,2024-11-21 14:19:44,1764,+79169138885,внутренний
См_1419,Смирнова,2024-08-07 09:15:30,1690,+79614842322,исходящий
См_1420,Смирнова,2024-02-16 13:22:47,1697,+79825218649,внутренний
См_1421,Смирнова,2024-02-27 13:49:21,1719,+79332541812,исходящий
См_1422,Смирнова,2024-01-24 11:44:26,1693,+79520384474,входящий
См_1423,Смирнова,2024-10-16 15:43:38,1750,+79589679540,исходящий
См_1424,Смирнова,2024-11-14 18:48:53,1788,+79112723256,исходящий
См_1425,Смирнова,2024-01-24 12:54:17,1715,+79334524530,исходящий
См_1426,Смирнова,2024-03-04 15:38:40,1724,+79862876386,исходящий
См_1427,Смирнова,2024-09-11 11:49:57,1697,+79666620059,исходящий
См_1428,Смирнова,2024-05-27 12:51:17,1725,+79557088161,исходящий
См_1429,Смирнова,2024-04-25 13:44:47,1683,+79259362239,исходящий
См_1430,Смирнова,2024-04-07 13:56:56,1686,+79481335497,исходящий
См_1431,Смирнова,2024-08-26 14:53:57,1660,+79521921336,внутренний
См_1432,Смирнова,2024-10-09 16:53:31,1739,+79801084706,входящий
См_1433,Смирнова,2024-10-26 15:57:59,1756,+79597160106,исходящий
См_1434,Смирнова,2024-04-02 14:11:45,1745,+79562877943,исходящий
См_1435,Смирнова,2024-03-05 09:07:44,1717,+79211747485,исходящий
См_1436,Смирнова,2024-06-22 10:36:38,1705,+79211035721,исходящий
См_1437,Смирнова,2024-11-05 11:06:52,1712,+79272134431,исходящий
См_1438,Смирнова,2024-08-22 13:16:20,1684,+79491666512,исходящий
См_1439,Смирнова,2024-06-15 11:24:13,1743,+79696582757,исходящий
См_1440,Смирнова,2024-08-24 18:15:00,1746,+79413171450,входящий
См_1441,Смирнова,2024-01-07 17:38:25,1683,+79884135737,исходящий
См_1442,Смирнова,2024-11-05 14:21:49,1686,+79272193529,исходящий
См_1443,Смирнова,2024-02-12 14:41:37,1675,+79320424480,исходящий
См_1444,Смирнова,2024-10-02 14:19:23,1707,+79323332161,исходящий
См_1445,Смирнова,2024-12-05 18:34:29,1714,+79132887858,входящий
См_1446,Смирнова,2024-06-01 11:58:46,1716,+79955216773,исходящий
См_1447,Смирнова,2024-02-12 14:39:38,1675,+79115476587,внутренний
См_1448,Смирнова,2024-07-31 19:06:29,1693,+79683085262,внутренний
См_1449,Смирнова,2024-07-19 10:21:41,1693,+79146129253,исходящий
См_1450,Смирнова,2024-06-03 14:26:25,1736,+79488150953,исходящий
См_1451,Смирнова,2024-08-07 09:56:13,1685,+79527266298,исходящий
См_1452,Смирнова,2024-06-01 13:30:12,1716,+79367624478,исходящий
См_1453,Смирнова,2024-02-05 17:01:30,1693,+79134438525,исходящий
См_1454,Смирнова,2024-08-13 09:30:42,1709,+79897914091,входящий
См_1455,Смирнова,2024-11-17 11:00:45,1743,+79645636390,входящий
См_1456,Смирнова,2024-04-30 16:08:41,1677,+79851002240,исходящий
См_1457,Смирнова,2024-01-09 10:47:54,1636,+79256930447,входящий
См_1458,Смирнова,2024-12-04 14:44:39,1674,+79720661960,исходящий
См_1459,Смирнова,2024-11-30 14:14:51,1727,+79278378939,исходящий
См_1460,Смирнова,2024-06-29 17:43:58,1679,+79774609027,исходящий
См_1461,Смирнова,2024-01-21 14:15:27,1693,+79371384095,входящий
См_1462,Смирнова,2024-09-28 09:06:57,1728,+79784503779,исходящий
См_1463,Смирнова,2024-07-12 14:50:19,1739,+79699813091,исходящий
См_1464,Смирнова,2024-01-26 10:18:48,1745,+79249588757,исходящий
См_1465,Смирнова,2024-10-11 16:09:42,1731,+79648978812,исходящий
См_1466,Смирнова,2024-04-07 14:10:44,1681,+79600726238,исходящий
См_1467,Смирнова,2024-08-06 11:00:44,1763,+79339628711,внутренний
См_1468,Смирнова,2024-11-22 12:26:22,1686,+79283914316,входящий
См_1469,Смирнова,2024-09-29 14:07:42,1695,+79958318096,исходящий
См_1470,Смирнова,2024-10-14 17:42:04,1714,+79218788685,внутренний
См_1471,Смирнова,2024-03-06 17:17:00,1723,+79142214577,исходящий
См_1472,Смирнова,2024-11-10 13:18:06,1758,+79606487457,исходящий
См_1473,Смирнова,2024-04-20 11:12:39,1696,+79833314026,исходящий
См_1474,Смирнова,2024-07-30 14:04:57,1726,+79868924486,исходящий
См_1475,Смирнова,2024-06-19 09:20:19,1696,+79660173727,исходящий
См_1476,Смирнова,2024-12-04 15:19:53,1763,+79663461049,исходящий
См_1477,Смирнова,2024-12-31 09:43:40,1727,+79317671940,исходящий
См_1478,Смирнова,2024-02-28 13:58:52,1753,+79189361676,внутренний
См_1479,Смирнова,2024-01-30 09:42:57,1680,+79284431087,исходящий
См_1480,Смирнова,2024-09-23 14:01:41,1698,+79783626405,внутренний
